lat;lon;name;date;heure;temperature;point_de_rose;humidite;pression_station;variation_pression_24h;temperature_min_sol_12h;precipitations_dernieres_24h
44.083.667;5.058.333;CARPENTRAS;26/01/2026;12:00:00Z;283.95;276.95;62;99280;460;NULL;1.7
44.062.167;5.989.667;ST AUBAN;26/01/2026;12:00:00Z;281.85;272.55;52;94880;360;273.65;1.6
44.571.167;6.508.667;EMBRUN;26/01/2026;12:00:00Z;278.45;268.85;50;90170;370;NULL;0.8
44.880.333;6.640.333;VILLAR ST PANCRACE;26/01/2026;12:00:00Z;275.25;267.85;58;85430;380;NULL;0.0
433.945;-16.865;SOCOA;26/01/2026;12:00:00Z;284.85;278.05;63;100040;370;NULL;29.9
43.469.333;-1.534.333;BIARRITZ-PAYS-BASQUE;26/01/2026;12:00:00Z;284.95;278.35;64;99710;400;281.25;16.7
43.689.833;-1.07;DAX;26/01/2026;12:00:00Z;285.45;280.55;72;100220;530;278.95;19.1
43.909.833;-0.500167;MONT-DE-MARSAN;26/01/2026;12:00:00Z;284.75;279.85;72;99960;640;280.05;15.0
43.385;-0.416333;PAU-UZEIN;26/01/2026;12:00:00Z;284.75;279.65;71;98480;510;278.95;26.1
43.188;0.0;TARBES-LOURDES-PYRENEES;26/01/2026;12:00:00Z;283.85;278.35;69;96390;530;274.75;29.9
43.689;0.601167;AUCH;26/01/2026;12:00:00Z;284.95;280.65;75;99170;590;278.65;4.8
43.005.333;1.106.833;ST GIRONS;26/01/2026;12:00:00Z;282.25;277.85;74;95860;810;278.35;22.0
43.621;1.378.833;TOULOUSE-BLAGNAC;26/01/2026;12:00:00Z;284.85;279.95;72;98940;780;278.35;2.6
43.914.667;2.116.333;ALBI;26/01/2026;12:00:00Z;283.05;277.85;70;98750;850;279.25;8.4
43.215.333;22.955;CARCASSONNE;26/01/2026;12:00:00Z;283.35;279.85;79;99260;820;278.75;3.2
43.322;3.352.667;BEZIERS-VIAS;26/01/2026;12:00:00Z;285.05;276.55;56;100490;700;NULL;-0.1
43.397.333;3.692.167;SETE;26/01/2026;12:00:00Z;284.35;276.15;57;99710;680;NULL;0.8
43.576.167;3.964.667;MONTPELLIER-AEROPORT;26/01/2026;12:00:00Z;285.65;275.45;50;100540;640;274.85;1.0
43.856.833;4.406.333;NIMES-COURBESSAC;26/01/2026;12:00:00Z;285.15;276.15;54;99850;660;277.35;0.6
43.772.833;4.412.833;NIMES-GARONS;26/01/2026;12:00:00Z;284.15;275.75;56;99330;640;NULL;1.2
43.522.667;49.275;ISTRES;26/01/2026;12:00:00Z;284.25;276.25;58;100220;540;NULL;1.4
43.612.833;5.108;SALON DE PROVENCE;26/01/2026;12:00:00Z;283.95;276.95;62;99710;440;NULL;1.0
43.437;52.115;MARIGNANE;26/01/2026;12:00:00Z;283.95;277.85;66;100070;460;272.45;NULL
42.917.333;3.059.667;LEUCATE;26/01/2026;12:00:00Z;285.55;278.45;62;100180;750;NULL;NULL
431.005;6.147;HYERES;26/01/2026;12:00:00Z;285.75;274.75;47;100230;340;275.35;-0.1
43.383.167;6.386.167;LE LUC;26/01/2026;12:00:00Z;285.15;275.85;53;99280;340;NULL;-0.1
430.325;6.469.333;ILE DU LEVANT;26/01/2026;12:00:00Z;284.75;277.75;62;98670;290;NULL;0.0
435.565;69.505;CANNES;26/01/2026;12:00:00Z;286.55;278.15;57;100150;340;NULL;0.0
43.648.833;7.209;NICE;26/01/2026;12:00:00Z;285.75;275.35;49;99860;350;277.35;0.0
42.737.167;2.872.833;PERPIGNAN;26/01/2026;12:00:00Z;285.05;277.75;61;100170;770;279.35;2.4
42.516.167;3.133.667;CAP BEAR;26/01/2026;12:00:00Z;284.65;278.55;66;99600;750;NULL;0.4
425.295;87.915;CALVI;26/01/2026;12:00:00Z;286.95;276.15;48;99280;140;NULL;15.7
41.918;8.792.667;AJACCIO;26/01/2026;12:00:00Z;285.75;281.25;74;99970;130;278.65;10.2
41.921.833;9.400.833;SOLENZARA;26/01/2026;12:00:00Z;287.25;280.95;66;99790;220;281.55;0.0
41.374.833;9.178.333;CAP PERTUSATO;26/01/2026;12:00:00Z;284.35;278.85;69;98640;220;NULL;4.8
42.259.667;95.415;ALISTRO;26/01/2026;12:00:00Z;284.75;280.25;74;99110;240;NULL;0.0
41.505.167;9.103.667;FIGARI;26/01/2026;12:00:00Z;285.35;278.95;65;99760;200;NULL;3.0
42.540.667;9.485.167;BASTIA;26/01/2026;12:00:00Z;286.15;279.05;62;99840;230;279.85;2.0
-11.582.667;47.289.667;GLORIEUSES;26/01/2026;12:00:00Z;300.75;296.95;80;100880;-10;NULL;52.7
-17.054.667;42.712;JUAN DE NOVA;26/01/2026;12:00:00Z;305.35;298.45;67;100680;-80;NULL;1.0
-22.344.167;40.340.667;EUROPA;26/01/2026;12:00:00Z;304.05;295.15;59;100930;-50;NULL;0.0
-15.887.667;54.520.667;TROMELIN;26/01/2026;12:00:00Z;303.95;298.35;72;100820;-70;NULL;0.4
-20.892.167;55.528.667;GILLOT-AEROPORT;26/01/2026;12:00:00Z;301.15;296.55;76;100980;-40;NULL;0.2
-37.795.167;77.569.167;NOUVELLE AMSTERDAM;26/01/2026;12:00:00Z;293.75;289.75;78;101980;-250;NULL;0.0
-464.325;51.856.667;CROZET;26/01/2026;12:00:00Z;281.45;278.35;81;100240;530;NULL;6.4
-49.352.333;70.243.333;KERGUELEN;26/01/2026;12:00:00Z;285.95;276.05;51;100880;NULL;NULL;NULL
-128.055;45.282.833;PAMANDZI;26/01/2026;12:00:00Z;298.35;297.85;97;100830;-50;NULL;139.3
46.766.333;-56.179.167;ST-PIERRE;26/01/2026;12:00:00Z;266.45;262.05;71;101660;230;273.05;0.2
16.335;-61.004;LA DESIRADE METEO;26/01/2026;12:00:00Z;298.05;294.35;80;101520;140;NULL;5.2
179.015;-62.852.167;ST-BARTHELEMY METEO;26/01/2026;12:00:00Z;299.75;292.85;66;NULL;NULL;NULL;0.2
16.264;-61.516.333;LE RAIZET AERO;26/01/2026;12:00:00Z;297.45;294.55;84;101780;140;295.15;2.6
147.745;-60.875.333;TRINITE-CARAVEL;26/01/2026;12:00:00Z;299.25;295.15;78;101370;110;NULL;0.4
14.595.333;-60.995.667;LAMENTIN-AERO;26/01/2026;12:00:00Z;299.55;294.55;74;101670;120;NULL;0.6
54.855;-54.031.667;SAINT LAURENT;26/01/2026;12:00:00Z;297.55;296.35;93;101420;90;NULL;12.2
4.822.333;-52.365.333;CAYENNE-MATOURY;26/01/2026;12:00:00Z;297.95;297.25;96;101390;80;298.25;73.6
3.890.667;-51.804.667;SAINT GEORGES;26/01/2026;12:00:00Z;297.95;NULL;NULL;101360;100;NULL;20.9
-66.663.167;140.001;DUMONT D'URVILLE;26/01/2026;12:00:00Z;273.45;273.05;97;97590;NULL;NULL;NULL
-18.48;163.086.333;SURPRISE;26/01/2026;12:00:00Z;298.55;297.35;93;100630;-110;NULL;NULL
-19.968.333;1.584.755;CHESTERFIELD;26/01/2026;12:00:00Z;299.55;293.15;68;100900;-70;NULL;NULL
-20.558.667;164.284.167;KOUMAC;26/01/2026;12:00:00Z;298.05;295.15;84;100490;-140;NULL;0.4
-20.777.667;167.241.167;OUANAHAM;26/01/2026;12:00:00Z;298.35;291.75;67;100450;-130;NULL;NULL
-22.017.333;166.222.333;LA TONTOUTA;26/01/2026;12:00:00Z;295.25;291.45;79;100740;-130;NULL;NULL
-22.276;166.452.833;NOUMEA;26/01/2026;12:00:00Z;297.45;292.95;76;100080;-130;NULL;0.0
-13.239.833;-176.194.167;HIHIFO;26/01/2026;12:00:00Z;298.75;296.45;87;100140;30;NULL;1.4
-9.806;-139.035.667;HIVA-OA;26/01/2026;12:00:00Z;297.85;293.95;79;100670;210;NULL;0.4
-16.445.167;-151.752;BORA-BORA-MOTU-AERO;26/01/2026;12:00:00Z;299.95;296.85;83;101120;280;NULL;17.9
-17.745.667;-149.158.833;TAIARAPU-EST;26/01/2026;12:00:00Z;300.35;297.05;82;101280;240;NULL;6.5
-17.555.167;-149.614.333;FAAA;26/01/2026;12:00:00Z;298.65;294.15;76;101230;180;NULL;13.8
-14.456.833;-145.025.167;TAKAROA;26/01/2026;12:00:00Z;298.75;296.25;86;101250;190;NULL;21.2
-18.063;-140.961.167;HAO AERO;26/01/2026;12:00:00Z;300.25;295.45;75;101420;250;NULL;0.0
-23.130.167;-134.965.333;MANGAREVA;26/01/2026;12:00:00Z;297.05;292.75;77;100740;200;NULL;0.6
-27.618.333;-144.334.833;RAPA;26/01/2026;12:00:00Z;297.75;295.25;86;101890;240;NULL;0.0
-49.352.333;70.243.333;KERGUELEN;26/01/2026;12:00:00Z;285.95;276.05;51;100880;-540;NULL;NULL
-66.663.167;140.001;DUMONT D'URVILLE;26/01/2026;12:00:00Z;273.45;273.05;97;97590;NULL;NULL;NULL
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
507.325;1.599.667;BOULOGNE-SEM;26/01/2026;18:00:00Z;277.65;275.95;89;99350;660;NULL;NULL
505.145;1.622.833;LE-TOUQUET;26/01/2026;18:00:00Z;277.85;276.85;93;99950;700;278.45;-0.1
50.136;1.834;ABBEVILLE;26/01/2026;18:00:00Z;278.85;278.25;96;99330;740;277.05;0.4
51.055.833;23.395;DUNKERQUE;26/01/2026;18:00:00Z;276.95;274.95;87;100090;700;NULL;0.0
50.57;30.975;LILLE-LESQUIN;26/01/2026;18:00:00Z;275.85;274.25;89;99780;780;270.65;-0.1
49.725.167;-1.939.833;PTE DE LA HAGUE;26/01/2026;18:00:00Z;282.05;280.05;87;99520;380;NULL;1.0
49.652.667;-14.635;GONNEVILLE;26/01/2026;18:00:00Z;280.05;278.95;93;98120;470;278.85;-0.1
49.18;-0.456167;CAEN-CARPIQUET;26/01/2026;18:00:00Z;279.95;278.55;91;99160;650;278.55;-0.1
493.645;0.167;ST GATIEN DES B;26/01/2026;18:00:00Z;279.05;277.35;89;98330;710;NULL;0.0
493.895;1.178.333;ROUEN-BOOS;26/01/2026;18:00:00Z;277.95;276.75;92;98240;790;278.05;-0.1
49.025;1.221.667;EVREUX-HUEST;26/01/2026;18:00:00Z;278.55;277.05;90;98500;830;276.45;0.2
49.932.833;1.09;DIEPPE;26/01/2026;18:00:00Z;280.45;278.45;87;99550;700;279.35;0.0
49.533;0.091667;OCTEVILLE;26/01/2026;18:00:00Z;280.15;277.65;84;98920;710;NULL;0.2
49.090.333;20.285;PONTOISE - AERO;26/01/2026;18:00:00Z;279.05;277.25;88;99180;910;278.25;0.4
494.465;2.127.167;BEAUVAIS-TILLE;26/01/2026;18:00:00Z;279.75;278.55;92;99010;850;277.55;0.0
49.971.833;2.703.833;MEAULTE;26/01/2026;18:00:00Z;277.85;277.75;99;98910;790;NULL;0.2
49.818.333;3.206;ST QUENTIN;26/01/2026;18:00:00Z;278.25;277.65;96;99130;810;276.25;-0.1
49.209.833;4.155.333;REIMS-PRUNAY;26/01/2026;18:00:00Z;279.45;277.25;86;99220;870;276.55;0.6
49.782.833;4.643.167;CHARLEVILLE-MEZ;26/01/2026;18:00:00Z;276.35;276.05;98;98600;790;272.75;-0.1
48.979.333;6.243.167;AEROPORT METZ-NANCY-LORRAINE;26/01/2026;18:00:00Z;277.25;276.65;96;97370;770;274.75;0.6
48.473.333;-5.057;OUESSANT-STIFF;26/01/2026;18:00:00Z;283.15;282.85;98;97900;-730;NULL;7.9
48.548;-4.664.167;PLOUDALMEZEAU;26/01/2026;18:00:00Z;282.95;281.85;93;98460;-560;NULL;6.8
48.532;-4.151.833;LANDIVISIAU;26/01/2026;18:00:00Z;281.95;281.05;94;97680;-420;NULL;1.6
48.279.333;-4.439.333;LANVEOC;26/01/2026;18:00:00Z;282.35;282.05;98;98050;-470;NULL;6.4
48.453.833;-4.391.167;BREST-GUIPAVAS;26/01/2026;18:00:00Z;282.25;281.95;98;97880;-440;278.05;4.6
48.825.833;-3.473.167;PLOUMANAC'H;26/01/2026;18:00:00Z;282.05;280.05;87;98470;-240;NULL;3.8
48.755.333;-3.468.667;LANNION_AERO;26/01/2026;18:00:00Z;281.95;279.75;86;98170;-210;NULL;2.4
485.365;-2.853.167;ST BRIEUC;26/01/2026;18:00:00Z;281.25;279.85;91;97750;-50;276.95;0.2
48.584.833;-2.076.333;DINARD;26/01/2026;18:00:00Z;281.95;280.55;91;98830;230;276.15;0.2
48.068.833;-1.734;RENNES-ST JACQUES;26/01/2026;18:00:00Z;282.25;280.35;88;99260;310;276.85;0.0
48.030.667;-0.7465;LAVAL-ETRONNIER;26/01/2026;18:00:00Z;280.35;279.15;92;98700;540;272.85;0.0
484.455;0.110167;ALENCON;26/01/2026;18:00:00Z;279.15;277.75;91;98360;740;278.85;-0.1
48.061.333;1.376.333;CHATEAUDUN;26/01/2026;18:00:00Z;276.75;276.65;99;98690;840;273.15;0.2
484.605;1.501.167;CHARTRES;26/01/2026;18:00:00Z;278.35;277.15;92;98340;870;277.95;-0.1
48.774.333;2.009.833;TRAPPES;26/01/2026;18:00:00Z;278.45;276.75;89;98150;900;278.55;0.0
48.750.667;21.135;TOUSSUS LE NOBLE;26/01/2026;18:00:00Z;278.75;277.05;89;98310;920;277.35;0.0
487.725;2.204;VILLACOUBLAY;26/01/2026;18:00:00Z;278.65;276.85;88;98150;930;276.45;0.0
48.718;2.397;ORLY;26/01/2026;18:00:00Z;279.35;276.55;82;99230;960;NULL;0.0
48.967.333;2.427.667;LE BOURGET;26/01/2026;18:00:00Z;279.95;277.25;83;99700;940;276.85;-0.1
48.610.333;26.795;MELUN;26/01/2026;18:00:00Z;279.05;277.25;88;99220;980;278.45;-0.1
48.821.667;2.337.833;PARIS-MONTSOURIS;26/01/2026;18:00:00Z;279.75;276.85;82;99350;960;274.75;0.0
49.015.167;2.534.333;ROISSY;26/01/2026;18:00:00Z;280.15;277.45;83;98920;910;278.35;0.2
48.777.167;4.164.667;VATRY-AERO;26/01/2026;18:00:00Z;278.55;277.15;91;98400;920;NULL;1.0
48.324.667;4.02;TROYES-BARBEREY;26/01/2026;18:00:00Z;279.65;276.95;83;99040;1000;278.25;-0.1
48.631.333;4.903.667;ST-DIZIER;26/01/2026;18:00:00Z;278.65;276.95;89;98710;910;277.75;1.8
48.687.833;62.215;NANCY-ESSEY;26/01/2026;18:00:00Z;278.35;276.65;89;97930;820;275.35;0.8
48.581;5.959.833;NANCY-OCHEY;26/01/2026;18:00:00Z;277.65;277.05;96;96300;850;276.15;1.4
485.495;7.640.333;STRASBOURG-ENTZHEIM;26/01/2026;18:00:00Z;278.75;275.55;80;98700;740;273.85;-0.1
47.928.667;7.407.667;COLMAR-MEYENHEIM;26/01/2026;18:00:00Z;279.25;275.85;79;98070;890;274.55;NULL
47.973;-4.160.667;QUIMPER;26/01/2026;18:00:00Z;282.45;282.45;100;98190;-320;275.25;11.5
47.652.333;-3.502.333;ILE DE GROIX;26/01/2026;18:00:00Z;282.85;282.05;95;NULL;NULL;NULL;2.0
47.762.833;-3.435.667;LORIENT-LANN BIHOUE;26/01/2026;18:00:00Z;282.25;281.65;96;98910;-30;277.55;4.4
47.313.833;-21.545;ST NAZAIRE-MONTOIR;26/01/2026;18:00:00Z;282.75;282.75;100;99640;270;NULL;0.2
47.15;-1.608.833;NANTES-BOUGUENAIS;26/01/2026;18:00:00Z;282.95;281.35;90;99490;420;275.95;0.2
47.561.833;-0.317;MARCE;26/01/2026;18:00:00Z;280.65;279.55;93;99390;630;NULL;0.2
47.479;-0.614333;BEAUCOUZE;26/01/2026;18:00:00Z;281.65;279.75;88;99350;540;275.05;0.0
47.945.833;0.194167;LE MANS;26/01/2026;18:00:00Z;280.05;278.35;89;99470;710;273.75;0.0
474.445;0.727333;TOURS;26/01/2026;18:00:00Z;278.25;277.55;95;98800;730;275.15;0.0
476.785;1.212.333;BLOIS;26/01/2026;18:00:00Z;277.15;276.85;98;98630;790;275.95;0.0
47.319.667;16.875;ROMORANTIN;26/01/2026;18:00:00Z;277.45;277.05;97;99260;830;272.75;0.0
47.990.667;1.778.167;ORLEANS;26/01/2026;18:00:00Z;277.75;276.55;92;98700;860;275.75;-0.1
47.059.167;2.359.833;BOURGES;26/01/2026;18:00:00Z;278.25;275.55;83;98370;870;277.05;0.0
47.052.167;2.642.167;AVORD;26/01/2026;18:00:00Z;277.55;275.05;84;98250;890;NULL;NULL
46.999.333;31.145;NEVERS-MARZY;26/01/2026;18:00:00Z;275.15;273.65;90;98320;940;276.65;0.2
47.824.667;3.549.667;AUXERRE-PERRIGNY;26/01/2026;18:00:00Z;278.05;275.05;81;98630;1030;275.65;0.2
47.267.833;5.088.333;DIJON-LONGVIC;26/01/2026;18:00:00Z;276.85;275.55;91;97930;960;277.35;2.4
47.843.667;53.375;LANGRES;26/01/2026;18:00:00Z;275.35;274.15;92;95000;950;273.35;1.0
47.249;5.988.833;BESANCON;26/01/2026;18:00:00Z;277.95;276.15;88;96930;1000;276.95;6.8
47.787;6.363.833;LUXEUIL;26/01/2026;18:00:00Z;277.95;276.15;88;97340;970;276.65;0.8
47.591.667;6.837;DORANS;26/01/2026;18:00:00Z;277.75;274.95;82;95840;990;276.05;3.0
47.614.333;7.51;BALE-MULHOUSE;26/01/2026;18:00:00Z;278.65;273.85;71;97350;960;277.25;0.2
46.705;-1.381.833;LA ROCHE SUR YON;26/01/2026;18:00:00Z;282.25;280.85;91;98830;480;273.85;1.0
46.046.833;-1.411.667;CHASSIRON;26/01/2026;18:00:00Z;283.05;281.35;89;99660;530;NULL;-0.1
46.178;-1.193.167;LA ROCHELLE-ILE DE RE;26/01/2026;18:00:00Z;283.05;281.45;90;99750;570;NULL;0.0
46.315.833;-0.400167;NIORT;26/01/2026;18:00:00Z;280.55;279.45;93;99340;600;278.65;2.2
46.593.833;0.314333;POITIERS-BIARD;26/01/2026;18:00:00Z;279.65;278.75;94;98690;670;277.15;0.2
46.869.833;1.741;CHATEAUROUX  DEOLS;26/01/2026;18:00:00Z;279.05;276.55;84;98420;810;276.25;0.0
461.755;1.950.333;GUERET-ST LAURENT;26/01/2026;18:00:00Z;277.65;274.85;82;96040;810;277.15;1.4
46.166.667;3.398.667;VICHY-CHARMEIL;26/01/2026;18:00:00Z;275.25;273.15;86;97500;900;276.55;-0.1
46.408.333;40.165;ST YAN;26/01/2026;18:00:00Z;276.05;273.75;85;97640;970;NULL;-0.1
462.945;4.794.333;MACON;26/01/2026;18:00:00Z;276.85;273.75;80;98000;1010;276.45;0.4
47.043.833;5.427.333;TAVAUX SA;26/01/2026;18:00:00Z;277.95;276.65;91;98270;1000;277.65;2.0
45.665;-0.315833;COGNAC;26/01/2026;18:00:00Z;282.25;281.15;93;99750;600;272.95;1.0
45.861.167;1.175;LIMOGES-BELLEGARDE;26/01/2026;18:00:00Z;277.75;275.95;88;95570;770;277.55;1.8
45.146.667;1.473.333;BRIVE;26/01/2026;18:00:00Z;279.75;276.35;79;99090;770;280.15;1.6
45.036.333;1.491.667;BRIVE-SOUILLAC;26/01/2026;18:00:00Z;278.75;276.95;88;96880;770;NULL;NULL
45.786.833;3.149.333;CLERMONT-FD;26/01/2026;18:00:00Z;276.85;273.05;76;96560;900;274.25;-0.1
450.745;3.764;LE PUY-LOUDES;26/01/2026;18:00:00Z;272.65;271.05;89;90900;830;273.45;1.0
45.545.667;4.293.833;ST ETIENNE-BOUTHEON;26/01/2026;18:00:00Z;275.25;271.85;78;95900;960;271.65;0.2
45.721.333;4.949.167;LYON-BRON;26/01/2026;18:00:00Z;276.05;273.75;85;98240;1020;276.65;-0.1
457.265;5.077.833;LYON-ST EXUPERY;26/01/2026;18:00:00Z;278.15;273.75;73;97780;1000;NULL;-0.1
459.765;5.329.333;AMBERIEU;26/01/2026;18:00:00Z;277.45;275.65;88;97660;980;277.65;1.4
45.364;5.313.333;GRENOBLE-ST GEOIRS;26/01/2026;18:00:00Z;273.15;271.55;89;96090;950;NULL;-0.1
45.928.167;6.094;MEYTHET;26/01/2026;18:00:00Z;274.95;273.15;88;95320;980;NULL;6.3
45.641.333;5.878;CHAMBERY-AIX;26/01/2026;18:00:00Z;275.45;274.55;94;97920;1000;274.05;4.4
45.612.667;6.763.333;BOURG ST MAURICE;26/01/2026;18:00:00Z;273.45;269.15;73;90690;1000;NULL;1.0
44.534.667;-1.132;CAZAUX;26/01/2026;18:00:00Z;283.25;280.45;83;99830;490;277.35;6.8
44.431.667;-12.475;BISCARROSSE;26/01/2026;18:00:00Z;283.35;280.95;85;99640;460;NULL;NULL
44.830.667;-0.691333;BORDEAUX-MERIGNAC;26/01/2026;18:00:00Z;283.15;280.55;84;99620;630;275.75;5.4
44.172.167;0.594667;AGEN-LA GARENNE;26/01/2026;18:00:00Z;282.55;280.95;90;99560;600;277.35;5.2
44.822.833;0.524167;BERGERAC;26/01/2026;18:00:00Z;281.95;279.95;87;99740;710;278.25;1.4
44.745;1.396.667;GOURDON;26/01/2026;18:00:00Z;279.45;276.45;81;97350;710;278.55;2.0
44.028;1.376.667;MONTAUBAN;26/01/2026;18:00:00Z;281.75;278.45;80;99190;580;278.65;0.8
448.915;2.419.167;AURILLAC;26/01/2026;18:00:00Z;274.85;273.65;92;93160;790;276.25;2.6
44.410.333;24.825;RODEZ-AVEYRON;26/01/2026;18:00:00Z;277.15;274.35;82;93770;720;NULL;2.4
44.533.667;34.545;MENDE;26/01/2026;18:00:00Z;272.85;272.05;94;89860;790;273.25;1.4
441.185;30.195;MILLAU;26/01/2026;18:00:00Z;276.35;273.05;79;92270;760;NULL;2.0
44.121.333;35.815;MONT AIGOUAL;26/01/2026;18:00:00Z;268.85;266.05;81;83050;830;NULL;0.8
43.911.333;49.025;AVIGNON;26/01/2026;18:00:00Z;278.65;273.65;70;100180;770;NULL;0.0
44.537.167;4.368.167;LANAS SYN;26/01/2026;18:00:00Z;276.85;273.05;76;97470;830;276.65;0.2
44.581.167;4.733;MONTELIMAR;26/01/2026;18:00:00Z;278.15;274.05;75;99770;840;276.75;-0.1
441.445;4.861;ORANGE;26/01/2026;18:00:00Z;279.65;274.15;68;99980;780;NULL;0.0
44.083.667;5.058.333;CARPENTRAS;26/01/2026;18:00:00Z;278.55;274.25;74;99420;750;NULL;0.1
44.062.167;5.989.667;ST AUBAN;26/01/2026;18:00:00Z;278.55;272.25;64;95110;720;273.65;0.2
44.571.167;6.508.667;EMBRUN;26/01/2026;18:00:00Z;274.05;268.25;65;90480;810;NULL;0.8
44.880.333;6.640.333;VILLAR ST PANCRACE;26/01/2026;18:00:00Z;268.25;265.35;80;85760;830;NULL;0.0
433.945;-16.865;SOCOA;26/01/2026;18:00:00Z;284.35;280.85;79;99630;-10;NULL;22.9
43.469.333;-1.534.333;BIARRITZ-PAYS-BASQUE;26/01/2026;18:00:00Z;284.15;281.15;82;99310;80;281.45;7.6
43.689.833;-1.07;DAX;26/01/2026;18:00:00Z;283.45;280.85;84;99820;280;279.35;11.4
43.909.833;-0.500167;MONT-DE-MARSAN;26/01/2026;18:00:00Z;283.35;280.75;84;99590;460;280.05;10.6
43.385;-0.416333;PAU-UZEIN;26/01/2026;18:00:00Z;283.05;279.95;81;98130;280;278.95;13.8
43.188;0.0;TARBES-LOURDES-PYRENEES;26/01/2026;18:00:00Z;281.35;279.35;87;96100;300;275.65;20.6
43.689;0.601167;AUCH;26/01/2026;18:00:00Z;282.85;278.85;76;98850;470;278.65;3.8
